1	97	27715
2	21	32218
3	69	118280
4	83	153050
5	29	199983
6	63	212794
7	65	269020
8	41	271115
9	94	282078
10	55	285017
11	96	295517
12	33	302170
13	30	326310
14	62	366694
15	61	441372
16	42	476601
17	50	481457
18	71	498287
19	92	501591
20	59	505132
21	67	507371
22	85	536778
23	68	538994
24	91	552680
25	46	553136
26	95	558336
27	26	568734
28	24	574590
29	23	580381
30	45	599016
31	49	609504
32	72	619575
33	31	627537
34	87	644426
35	98	646131
36	34	651736
37	37	665052
38	28	676253
39	39	712053
40	57	727265
41	47	733204
42	36	737315
43	58	748256
44	40	750381
45	32	752860
46	22	766469
47	44	775300
48	25	781413
49	64	853165
50	27	856332
51	70	868114
52	93	882442
53	73	938079
54	35	938482
55	90	940063
56	38	948008
57	56	983742
58	78	1010329
59	53	1015248
60	74	1026869
61	54	1033970
62	81	1053982
63	66	1074223
64	89	1099632
65	82	1173019
66	52	1223781
67	76	1227172
68	86	1284295
69	51	1301515
70	80	1316866
71	75	1437178
72	48	1444540
73	84	1466775
74	60	1483073
75	79	1491136
76	43	1651669
77	88	2069178
78	77	2130538
