1	21	6123
2	97	12167
3	69	26212
4	83	27631
5	65	34335
6	94	41824
7	42	42371
8	29	45097
9	85	45551
10	62	46181
11	23	47021
12	68	51699
13	61	51710
14	96	52373
15	26	53660
16	92	54351
17	71	55890
18	59	59578
19	30	60516
20	80	64259
21	33	65153
22	67	66108
23	36	66710
24	27	66735
25	28	67831
26	45	68415
27	41	68592
28	63	70730
29	55	72589
30	56	73693
31	47	74932
32	24	75211
33	49	76463
34	22	77299
35	46	77881
36	25	81402
37	57	81953
38	54	82664
39	31	83452
40	39	88962
41	44	92163
42	98	92292
43	64	92551
44	73	95971
45	32	96453
46	86	96826
47	52	97023
48	95	97845
49	58	98017
50	91	98263
51	48	99984
52	40	100197
53	50	101238
54	53	103839
55	70	104802
56	87	105175
57	35	107809
58	34	110932
59	90	112439
60	51	112945
61	37	114732
62	81	115277
63	75	115912
64	89	116825
65	72	117669
66	38	118150
67	43	133212
68	79	139489
69	93	145244
70	84	150352
71	66	153467
72	74	158312
73	77	160711
74	82	163497
75	60	166215
76	88	169057
77	76	174625
78	78	190068
